rating_id,student_id,course_id,rating_date,rating,review_text,difficulty_rating,content_quality,instructor_rating,would_recommend
R0756,S031,C002,2024-01-08,1,Nội dung chưa rõ ràng và hơi khó hiểu.,5,4,3,False
R0757,S113,C030,2024-02-26,5,"Nội dung chi tiết, rõ ràng và thực tế.",1,3,4,True
R0758,S076,C012,2024-03-03,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,1,2,True
R0759,S094,C014,2024-01-23,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,4,1,True
R0760,S091,C003,2024-03-26,5,"Khóa học tuyệt vời, highly recommend.",4,4,2,True
R0761,S064,C014,2024-02-19,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,3,2,True
R0762,S003,C010,2024-02-02,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,4,2,True
R0763,S079,C030,2024-03-14,5,"Khóa học tuyệt vời, highly recommend.",3,2,3,True
R0764,S086,C010,2024-01-09,1,Nội dung chưa rõ ràng và hơi khó hiểu.,3,5,3,False
R0765,S088,C018,2024-03-13,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,2,4,True
R0766,S054,C015,2024-03-05,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,5,5,True
R0767,S046,C004,2024-02-17,2,"Trải nghiệm học không tốt, cần cải thiện.",1,1,5,False
R0768,S090,C003,2024-03-13,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,5,2,True
R0769,S062,C026,2024-02-25,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,2,3,True
R0770,S093,C018,2024-02-08,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,3,5,True
R0771,S093,C017,2024-03-09,4,"Khóa học tuyệt vời, highly recommend.",3,3,4,True
R0772,S077,C014,2024-03-08,2,Khóa học chưa đáp ứng được kỳ vọng.,4,1,2,False
R0773,S110,C002,2024-03-25,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,5,5,True
R0774,S024,C026,2024-01-26,1,Chất lượng bài giảng chưa tốt.,3,2,3,False
R0775,S109,C026,2024-02-11,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",4,2,2,False
R0776,S024,C035,2024-01-15,1,Nội dung chưa rõ ràng và hơi khó hiểu.,3,2,4,False
R0777,S117,C023,2024-02-11,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,1,4,True
R0778,S049,C028,2024-03-03,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,4,1,True
R0779,S005,C010,2024-02-29,1,Nội dung chưa rõ ràng và hơi khó hiểu.,2,3,5,False
R0780,S072,C004,2024-01-28,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,1,4,True
R0781,S004,C033,2024-03-17,3,Không quá xuất sắc nhưng cũng không tệ.,1,5,4,False
R0782,S043,C018,2024-02-01,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,3,4,True
R0783,S070,C030,2024-01-09,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,4,1,True
R0784,S110,C012,2024-03-17,2,Khóa học chưa đáp ứng được kỳ vọng.,4,1,1,False
R0785,S006,C016,2024-03-30,3,Học xong có thêm kiến thức nhưng chưa sâu.,2,5,1,True
R0786,S064,C034,2024-03-11,1,Nội dung chưa rõ ràng và hơi khó hiểu.,4,1,3,False
R0787,S068,C035,2024-02-09,2,Khóa học chưa đáp ứng được kỳ vọng.,5,3,3,False
R0788,S103,C004,2024-03-29,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,5,1,True
R0789,S090,C005,2024-02-10,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,3,3,True
R0790,S029,C028,2024-03-27,4,"Nội dung chi tiết, rõ ràng và thực tế.",1,5,4,True
R0791,S075,C003,2024-02-24,2,Chất lượng bài giảng chưa tốt.,1,4,2,False
R0792,S086,C017,2024-03-05,2,Khóa học chưa đáp ứng được kỳ vọng.,4,4,1,False
R0793,S086,C028,2024-03-01,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,2,4,True
R0794,S047,C008,2024-02-09,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,4,5,True
R0795,S041,C021,2024-03-28,2,Khóa học chưa đáp ứng được kỳ vọng.,5,3,3,False
R0796,S028,C032,2024-03-10,4,"Nội dung chi tiết, rõ ràng và thực tế.",1,5,2,True
R0797,S031,C009,2024-03-19,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,3,4,True
R0798,S023,C021,2024-02-16,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",3,2,4,False
R0799,S091,C008,2024-02-27,3,Không quá xuất sắc nhưng cũng không tệ.,5,5,4,False
R0800,S011,C029,2024-03-26,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,1,2,True
R0801,S069,C019,2024-02-25,3,Không quá xuất sắc nhưng cũng không tệ.,2,3,1,True
R0802,S003,C005,2024-02-17,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,3,2,True
R0803,S056,C008,2024-02-20,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,4,1,3,True
R0804,S001,C013,2024-02-26,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,1,5,True
R0805,S027,C023,2024-03-17,1,Nội dung chưa rõ ràng và hơi khó hiểu.,2,3,1,False
R0806,S065,C019,2024-01-15,1,"Trải nghiệm học không tốt, cần cải thiện.",2,1,1,False
R0807,S020,C011,2024-03-10,1,"Trải nghiệm học không tốt, cần cải thiện.",5,1,4,False
R0808,S017,C021,2024-01-16,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",5,5,1,False
R0809,S021,C035,2024-03-24,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,4,2,True
R0810,S059,C017,2024-03-18,3,"Tạm ổn, phù hợp với người mới bắt đầu.",4,2,5,True
R0811,S063,C023,2024-03-04,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,2,1,True
R0812,S078,C010,2024-03-24,3,Không quá xuất sắc nhưng cũng không tệ.,4,5,3,True
R0813,S026,C007,2024-03-19,4,"Khóa học tuyệt vời, highly recommend.",1,3,1,True
R0814,S086,C028,2024-03-17,1,Mình không hài lòng với khóa học này.,3,3,3,False
R0815,S102,C020,2024-03-22,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,2,2,5,True
R0816,S065,C017,2024-03-15,4,"Nội dung chi tiết, rõ ràng và thực tế.",5,2,5,True
R0817,S094,C034,2024-02-17,3,Học xong có thêm kiến thức nhưng chưa sâu.,4,2,1,True
R0818,S039,C031,2024-03-17,3,"Tạm ổn, phù hợp với người mới bắt đầu.",1,5,4,False
R0819,S115,C003,2024-02-25,4,"Khóa học tuyệt vời, highly recommend.",5,5,2,True
R0820,S019,C018,2024-03-19,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,1,5,5,False
R0821,S058,C025,2024-02-21,2,Mình không hài lòng với khóa học này.,4,3,1,False
R0822,S050,C025,2024-03-03,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,4,1,True
R0823,S039,C022,2024-02-23,3,"Tạm ổn, phù hợp với người mới bắt đầu.",5,5,4,True
R0824,S001,C012,2024-03-10,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,5,3,True
R0825,S017,C035,2024-02-16,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,1,1,True
R0826,S020,C023,2024-03-29,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,5,4,True
R0827,S118,C034,2024-01-08,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,3,2,True
R0828,S091,C026,2024-03-29,5,"Nội dung chi tiết, rõ ràng và thực tế.",2,3,5,True
R0829,S028,C025,2024-03-30,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",4,4,3,False
R0830,S060,C018,2024-03-22,3,"Tạm ổn, phù hợp với người mới bắt đầu.",2,2,2,True
R0831,S018,C019,2024-01-22,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,4,2,True
R0832,S091,C012,2024-02-12,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,3,1,True
R0833,S111,C029,2024-03-26,2,Chất lượng bài giảng chưa tốt.,5,2,1,False
R0834,S101,C033,2024-01-18,1,Khóa học chưa đáp ứng được kỳ vọng.,4,3,3,False
R0835,S089,C013,2024-01-25,5,"Nội dung chi tiết, rõ ràng và thực tế.",2,4,5,True
R0836,S066,C002,2024-02-07,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",5,4,3,False
R0837,S052,C011,2024-02-12,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,1,2,True
R0838,S113,C014,2024-02-12,2,Nội dung chưa rõ ràng và hơi khó hiểu.,2,2,2,False
R0839,S086,C017,2024-03-14,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,5,2,True
R0840,S103,C024,2024-01-18,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",4,1,1,False
R0841,S064,C028,2024-01-23,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,5,1,True
R0842,S010,C021,2024-03-06,3,Không quá xuất sắc nhưng cũng không tệ.,2,5,5,False
R0843,S079,C008,2024-03-12,2,Khóa học chưa đáp ứng được kỳ vọng.,3,2,5,False
R0844,S045,C001,2024-02-15,2,Chất lượng bài giảng chưa tốt.,1,1,1,False
R0845,S011,C027,2024-02-28,4,"Khóa học tuyệt vời, highly recommend.",1,1,1,True
R0846,S047,C008,2024-03-18,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,4,2,True
R0847,S081,C011,2024-03-28,4,"Khóa học tuyệt vời, highly recommend.",2,1,4,True
R0848,S019,C016,2024-03-27,4,"Khóa học tuyệt vời, highly recommend.",3,2,4,True
R0849,S025,C032,2024-02-28,2,Chất lượng bài giảng chưa tốt.,2,5,3,False
R0850,S052,C002,2024-02-15,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",2,2,5,True
R0851,S012,C023,2024-02-01,5,"Nội dung chi tiết, rõ ràng và thực tế.",4,4,2,True
R0852,S048,C031,2024-01-23,5,"Khóa học tuyệt vời, highly recommend.",1,2,2,True
R0853,S011,C028,2024-03-26,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,1,3,True
R0854,S098,C015,2024-03-08,3,Không quá xuất sắc nhưng cũng không tệ.,2,4,5,False
R0855,S112,C020,2024-03-24,3,"Tạm ổn, phù hợp với người mới bắt đầu.",2,2,3,False
R0856,S030,C023,2024-03-01,4,"Khóa học tuyệt vời, highly recommend.",2,3,3,True
R0857,S085,C017,2024-02-01,1,Chất lượng bài giảng chưa tốt.,3,5,3,False
R0858,S105,C024,2024-03-17,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,4,2,True
R0859,S113,C002,2024-02-28,1,Chất lượng bài giảng chưa tốt.,5,2,2,False
R0860,S073,C011,2024-02-17,5,"Nội dung chi tiết, rõ ràng và thực tế.",2,5,1,True
R0861,S120,C032,2024-03-27,2,Mình không hài lòng với khóa học này.,4,5,5,False
R0862,S009,C018,2024-03-02,4,"Khóa học tuyệt vời, highly recommend.",5,2,3,True
R0863,S003,C023,2024-03-06,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,4,1,True
R0864,S082,C004,2024-03-28,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,2,5,True
R0865,S087,C025,2024-02-10,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,4,4,True
R0866,S116,C027,2024-03-15,2,"Trải nghiệm học không tốt, cần cải thiện.",2,4,2,False
R0867,S014,C001,2024-02-11,2,"Trải nghiệm học không tốt, cần cải thiện.",2,5,1,False
R0868,S118,C010,2024-03-07,1,Chất lượng bài giảng chưa tốt.,5,4,5,False
R0869,S035,C018,2024-01-26,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,3,3,True
R0870,S019,C035,2024-03-15,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,3,1,True
R0871,S081,C014,2024-02-11,4,"Khóa học tuyệt vời, highly recommend.",5,1,1,True
R0872,S026,C008,2024-02-23,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,5,1,True
R0873,S120,C001,2024-02-17,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,2,5,True
R0874,S116,C013,2024-03-25,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,5,2,True
R0875,S002,C014,2024-03-07,1,Mình không hài lòng với khóa học này.,4,5,2,False
R0876,S071,C018,2024-01-17,1,Nội dung chưa rõ ràng và hơi khó hiểu.,4,5,1,False
R0877,S014,C031,2024-03-04,1,Mình không hài lòng với khóa học này.,3,1,2,False
R0878,S022,C003,2024-02-29,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,1,4,True
R0879,S020,C020,2024-03-02,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,4,4,True
R0880,S078,C025,2024-03-22,1,Mình không hài lòng với khóa học này.,4,4,4,False
R0881,S046,C014,2024-03-25,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,2,4,True
R0882,S082,C026,2024-01-22,1,Chất lượng bài giảng chưa tốt.,2,3,3,False
R0883,S114,C034,2024-02-22,5,"Nội dung chi tiết, rõ ràng và thực tế.",4,4,2,True
R0884,S070,C030,2024-01-16,3,"Tạm ổn, phù hợp với người mới bắt đầu.",5,3,2,False
R0885,S106,C021,2024-03-06,5,"Khóa học tuyệt vời, highly recommend.",4,2,2,True
R0886,S047,C012,2024-03-24,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,4,5,True
R0887,S120,C011,2024-02-21,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",3,2,3,True
R0888,S001,C010,2024-03-17,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,1,5,3,False
R0889,S049,C026,2024-01-22,1,"Trải nghiệm học không tốt, cần cải thiện.",3,2,3,False
R0890,S027,C014,2024-02-10,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,2,4,False
R0891,S067,C026,2024-02-14,5,"Nội dung chi tiết, rõ ràng và thực tế.",1,2,1,True
R0892,S084,C013,2024-02-18,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",5,5,5,True
R0893,S032,C010,2024-02-21,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,5,5,True
R0894,S027,C005,2024-03-29,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,5,5,True
R0895,S025,C025,2024-02-25,2,Khóa học chưa đáp ứng được kỳ vọng.,4,2,4,False
R0896,S069,C033,2024-02-20,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,3,5,True
R0897,S056,C034,2024-03-20,4,"Khóa học tuyệt vời, highly recommend.",2,2,4,True
R0898,S097,C013,2024-02-13,5,"Nội dung chi tiết, rõ ràng và thực tế.",2,2,1,True
R0899,S078,C029,2024-01-28,4,"Khóa học tuyệt vời, highly recommend.",4,1,2,True
R0900,S013,C030,2024-02-10,1,Nội dung chưa rõ ràng và hơi khó hiểu.,3,5,3,False
R0901,S048,C029,2024-02-25,4,"Khóa học tuyệt vời, highly recommend.",2,2,4,True
R0902,S065,C001,2024-02-16,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,2,3,True
R0903,S037,C027,2024-03-23,5,"Khóa học tuyệt vời, highly recommend.",5,3,3,True
R0904,S045,C034,2024-03-17,4,"Nội dung chi tiết, rõ ràng và thực tế.",4,4,4,True
R0905,S056,C031,2024-01-21,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,1,4,True
R0906,S015,C025,2024-03-29,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,4,5,True
R0907,S079,C005,2024-01-19,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,1,5,True
R0908,S086,C012,2024-01-12,3,"Tạm ổn, phù hợp với người mới bắt đầu.",5,1,4,False
R0909,S119,C035,2024-03-29,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,5,1,True
R0910,S089,C035,2024-02-14,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,1,5,True
R0911,S035,C010,2024-03-25,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,4,5,True
R0912,S085,C021,2024-02-04,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,1,2,True
R0913,S064,C022,2024-03-10,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,3,3,True
R0914,S104,C023,2024-02-17,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,2,1,1,False
R0915,S104,C013,2024-02-27,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,1,2,True
R0916,S108,C002,2024-01-14,1,Nội dung chưa rõ ràng và hơi khó hiểu.,4,3,3,False
R0917,S017,C008,2024-03-09,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,4,2,True
R0918,S009,C010,2024-01-15,3,Không quá xuất sắc nhưng cũng không tệ.,2,4,1,True
R0919,S015,C003,2024-02-10,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,3,1,False
R0920,S045,C031,2024-01-15,2,"Trải nghiệm học không tốt, cần cải thiện.",2,2,4,False
R0921,S062,C005,2024-01-31,3,Học xong có thêm kiến thức nhưng chưa sâu.,1,5,4,False
R0922,S103,C008,2024-03-26,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,4,4,True
R0923,S009,C013,2024-02-11,2,Mình không hài lòng với khóa học này.,1,1,2,False
R0924,S116,C014,2024-02-28,1,Nội dung chưa rõ ràng và hơi khó hiểu.,4,4,4,False
R0925,S105,C009,2024-03-22,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,4,4,True
R0926,S064,C004,2024-02-26,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,4,5,True
R0927,S043,C015,2024-03-18,2,Chất lượng bài giảng chưa tốt.,2,4,5,False
R0928,S090,C018,2024-03-29,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,1,1,True
R0929,S053,C027,2024-01-27,3,"Tạm ổn, phù hợp với người mới bắt đầu.",3,5,5,True
R0930,S117,C033,2024-03-31,1,"Trải nghiệm học không tốt, cần cải thiện.",1,1,3,False
R0931,S079,C007,2024-01-05,3,Không quá xuất sắc nhưng cũng không tệ.,3,4,5,False
R0932,S087,C019,2024-02-20,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,2,2,True
R0933,S073,C014,2024-02-20,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,3,4,True
R0934,S053,C018,2024-03-03,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,3,1,True
R0935,S020,C011,2024-03-10,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,3,4,True
R0936,S120,C004,2024-03-05,4,"Khóa học tuyệt vời, highly recommend.",2,4,1,True
R0937,S091,C014,2024-02-06,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,4,5,True
R0938,S115,C023,2024-03-17,2,Nội dung chưa rõ ràng và hơi khó hiểu.,2,4,1,False
R0939,S048,C035,2024-02-18,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,2,4,True
R0940,S040,C011,2024-02-29,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,4,4,True
R0941,S038,C013,2024-02-07,2,Nội dung chưa rõ ràng và hơi khó hiểu.,4,1,1,False
